row_id,waktu,tweet_id,username,tweet,web,kota,provinsi
107,3/23/2021 22:14,1.37E+18,KAI Commuter,  selamat pagi.  Di masa Pemberlakukan  pembatasan Kegiatan Masyarakat (PpkM ) untuk operasional ,https: / / t. co/ hnyr1PQRG1,,
108,3/23/2021 21:01,1.37E+18,HumasPolsekMandau,Kegiatan Posko bersama pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) berskla Mikro personil Polsek Mandau di Jln Sukaramai psar duri Kel.  Duri barat pada hari  lasa 23 Maret 2021. ,https: / / t. co/ mGLv34fqSh,,
109,3/23/2021 20:56,1.37E+18,HumasPolsekMandau,Kegiatan Posko bersama pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) berskla Mikro personil Polsek Mandau di Jln Sukaramai psar duri Kel.  Duri barat pada hari  lasa 23 Maret 2021. ,https: / / t. co/ a2dZcaMGU6,,
110,3/23/2021 20:55,1.37E+18,HumasPolsekMandau,Kegiatan Posko bersama pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) berskla Mikro personil Polsek Mandau di Jln Sukaramai psar duri Kel.  Duri barat pada hari  lasa 23 Maret 2021. ,https: / / t. co/ y8Ur1tRi9Y,,
111,3/23/2021 17:50,1.37E+18,Humas_Polsek_Mlati,"Kanit,  dan Panit inmas,  telah melaksanakanankan giat sambang Monitoring pelaksanaan Instruksi bupati nomor 07/  2021 tentang perpanjangan pemberlakuan  pembatasan Kegiatan Masyarakat berbasis Mikro di wilayah Kapanewon Mlati.   ",https: / / t. co/ GQTimcsLmf,,
112,3/23/2021 17:44,1.37E+18,monologis. id,"Dalam rangka mengoptimalkan kinerja pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) mikro,   Polda  Banten melaksanakan rapat koordinasi (rakor) dan evaluasi PpkM Mikro",https: / / t. co/ 16sRMMidn,Banten,
113,3/23/2021 16:59,1.37E+18,DIKYASA POLRES Ngawi,Satlantas polres Ngawi melaksanakan giat  himbauan Prokes Covid- 19 bupati Ngawi  rta Sosialisasi tentang pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) Mikro,https: / / t. co/ LprdGsGIc,Ngawi,
114,3/23/2021 16:58,1.37E+18,DIKYASA POLRES Ngawi,Satlantas polres Ngawi melaksanakan giat  himbauan Prokes Covid- 19 bupati Ngawi  rta Sosialisasi tentang pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) Mikro,https: / / t. co/ Nr40AngI,Ngawi,
117,3/23/2021 16:41,1.37E+18,uppkjtim,Masih dalam rangka pemberlakuan  pembatasan Kegiatan Masyarakat berbasis Mikro beberapa destinasi budaya yang dikelola Dinas Kebudayaan Provinsi DKI Jakarta dIbuka mulai tanggal 23 Maret -  5 April 2021 dengan menerapkan protokol kesehatan yang berlaku. ,https: / / t. co/ RZq23NOFJ,DKI Jakarta,
118,3/23/2021 16:22,1.37E+18,Penerangan Kodim 0727 Karanganyar,"Karanganyar -   lasa 23 Maret  2021,   rma Nugroho  dan  rda Daris anggota Koramil 16/ Colomadu dan Satpol PP  melaksanakan Patroli Pendisplinan Protokol kesehatan Covid 19,  pada masa pemberlakuan  pembatasan kegiatan Masyarakat ( PpkM) skala Mikro Karanganyar di wilayah Colomadu. ",https: / / t. co/ wo385PnftJ,,
119,3/23/2021 15:37,1.37E+18,ayo yogyakarta,Pemda DIY memperpanjang pemberlakuan  pembatasan kegiatan Masyarakat (PpkM) Mikro. ,https: / / t. co/ qCgvT39Yae,,
120,3/23/2021 15:28,1.37E+18,monologis. id,Survei nasional Saiful Mujani Resarch and Consulting (SMRC) terkini menunjukkan pandangan warga mengenai pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) mikro terelah. ,https: / / t. co/ WowtHOk2cx,,
121,3/23/2021 14:09,1.37E+18,Mitrapost. com,bupati Kabupaten Remang mulai melonggarkan kebijakan pemberlakuan  pembatasan kegiatan Masyarakat (PpkM) menyusul  makin memaiknya kasus Covid- 19. ,https: / / t. co/ x7VNceNeTZ,,
122,3/23/2021 13:25,1.37E+18,Kodim 0725/ Sragen,Anggota Koramil 07/ Ngrampal bersama aparat terkaid melaksanakan kegiatan patroli dalam rangka Penegakan PpkM ( pelaksanaan  pembatasan Kegiatan Masyarakat ) guna memutus penyebaran Covid 19 di wilayah Kecamatan Ngrampal    Sragen. ,https: / / t. co/ KjqV3S7CjM,Sragen,jawa tengah
123,3/23/2021 13:14,1.37E+18,bali Antara News,"Tim Yustisi Kota Denpasar,  bali menjaring 18 orang pelanggar protokol kesehatan pada pemberlakuan  pembatasan kegiatan Masyarakat (PpkM) di wilayah Kecamatan Denpasar  latan. ",https: / / t. co/ 75JsdtySpu,Denpasar,
124,3/23/2021 13:08,1.37E+18,Polres Tulungagung,"Pendisiplinan Dalam Rangka penerapan PpkM Mikro,  Polsek pkel dan Tim Gugus Tugas Covid- 19 melaksanakan pemberlakuan  pembatasan Kegiatan Masyarakat Guna Menekan penyebaran Covid- 19 ",https: / / t. co/ id4CcLEmVz,Ka Tulangagung,
125,3/23/2021 13:05,1.37E+18,Polres Tulungagung,"Pendisiplinan Dalam Rangka penerapan PpkM Mikro,  Polsek pkel dan Tim Gugus Tugas Covid- 19 melaksanakan pemberlakuan  pembatasan Kegiatan Masyarakat Guna Menekan penyebaran Covid- 19",https: / / t. co/ 2zimcmDC7o,Ka Tulungagung,
126,3/23/2021 12:53,1.37E+18,Kodim 0725/ Sragen,Anggota Koramil 07/ Ngrampal bersama Polsek Ngrampal melaksanakan kegiatan patroli dan Operasi Yustisi dalam angka Penegakan PpkM ( pelaksanaan  pembatasan Kegiatan Masyarakat ) guna memutus mata rantai penyebaran Covid 19 di wilayah Kecamatan Ngrampal    Sragen,https: / / t. co/ Yes85gcOi,Ksagen,jawa tengah
127,3/23/2021 12:43,1.37E+18,Media Indonesia,LEMAGA survei nasional Saiful Mujani Resarch and Consulting (SMRC) menunjukkan pandangan warga mengenai pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) mikro terelah. ,https: / / t. co/ hEXxsiZZGd,,
128,3/23/2021 12:34,1.37E+18,dprdsumedang,Saat ini Sumedang  dang melaksanakan pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) maka dari itu mari kita patuhi petunjuk dari Pemerintah dan perketat pelaksanaan protokol kesehatan untuk melindungi diri kita dan orang lain dari penyebaran Covid- 19. ,https: / / t. co/ SCXS5FdF7y,sumedang,
129,3/23/2021 11:09,1.37E+18,Vbalidnews Indonesia,Pemerintah Provinsi DKI Jakarta kembali memperpanjang Pemberlakukan  pembatasan Kegiatan Masyarakat (PpkM) Mikro hingga 5 April 2021 mendatang. ,https: / / t. co/ Hac2jLK7ox,DKI Jakarta,
130,3/23/2021 10:56,1.37E+18,ayo yogyakarta,Kabupaten Sleman resmi memperpanjang pemberlakuan  pembatasan Kegiatan Masyarakat berbasis Mikro (PpkM Mikro).  Hal ter ut disahkan lewat Instruksi bupati Sleman ,https: / / t. co/ 4UAl7L4YEi,,
131,3/23/2021 10:03,1.37E+18,infotegal,"pelaksanaan patroli malam dlm rangka Pengawasan pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) dg tujuan untuk pengendalian penyebaran Covid - 19,  dg sasaran fasilitas pulik & tempat umum yang erpotensi menimulkan kerumunan di wilayah Kec Kramat. ",https: / / t. co/ yzcYtcE9PG,,
132,3/23/2021 9:57,1.37E+18,Kompas. com,Pemprov Kal l kembali memperpanjang pelaksanaan  pembatasan Kegiatan Masyarakat (PpkM) skala mikro hingga 5 April 2021. ,https: / / t. co/ 1JE1lFNXw,,
133,3/23/2021 9:45,1.37E+18,SINAR HARAPAN,Pemerintah Provinsi (Pemprov) #DKIJakarta  memperpanjang pemberlakuan  pembatasan Kegiatan Masyarakat (#PpkM) Mikro hingga 5 April 2021 untuk menjaga penurunan kasus aktif di Ibu Kota. ,https: / / t. co/ jyAwibFa7dr,DKI Jakarta,
134,3/23/2021 9:38,1.37E+18,PD DKI Jakarta,DKI Jakarta melakukan  pendistribusian  bantuan logistik untuk mendukung pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) Mikro untuk memutus mata rantai penularan Covid- 19. ,https: / / t. co/ Q5nlrdc1h,DKI Jakarta,
135,3/23/2021 9:24,1.37E+18,TVRINews,pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) mikro kembali diperpanjang hingga 5 April 2021. ,https: / / t. co/ W1DcfzUwc4,TVRI,
136,3/23/2021 8:58,1.37E+18,Rnews Indonesi,"Kesadaran Prokes Masyarakat Meningkat,  Irwan himbauan Tetap Jaga 5 M:  Meningkatkan kesadaran Masyarakat akan Protokol kesehatan  lama diberlakukannya pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM)",https: / / t. co/ zuJqNpLIMc,odowoso,
137,3/23/2021 8:31,1.37E+18,madIbuntoday,"faktor  ekonomi,  Sosial,  dan budaya oleh Jalan Lagi, berikut  jumlah  Perbedaan PpkM Mikro kali ekonomi  MADIbuN ñ pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) berbasis mikro memang kembali diperpanjang.  Kendati begitu,  aturan  pembatasan  makin dilonggarkan",https: / / t. co/ 2EwG9tLLeP,,
138,3/23/2021 8:18,1.37E+18,Mitrapost. com,Tren kasus Covid- 19 yang mulai melandai memuat Pemerintah Kota Surakarta akan melonggarkan  jumlah peraturan.   lain itu hasil evaluasi pelaksanaan pemberlakuan  pembatasan kegiatan Masyarakat (PpkM) mikro juga menunjukkan,https: / / t. co/ 3rQtafXaWo,Surakarta,
139,3/23/2021 8:04,1.37E+18,Dinas Kebudayaan DKI Jakarta,Masih dalam rangka pemberlakuan  pembatasan Kegiatan Masyarakat berbasis Mikro beberapa destinasi budaya yang dikelola Dinas Kebudayaan Provinsi DKI Jakarta dIbuka mulai tanggal 23 Maret ï 5 April 2021 dengan menerapkan protokol kesehatan yang berlaku. , https: / / t. co/ vc4v4onH9T,,
140,3/23/2021 7:57,1.37E+18,JDIH KPU Ka Kuningan," bagai langkah memaksimalkan upaya penekanan angka kasus positif,  pemberlakuan pelaksanaan  pembatasan Kegiatan Masyarakat berbasis Mikro (PpkM Mikro) kembali diperpanjang",https: / / t. co/ tg3Sppwib36,Ka Kuningan,
141,3/23/2021 7:41,1.37E+18,Jumatil Fajar,Ive just posted a new log:  Rapat penerapan pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) Skala Mikro ,https: / / t. co/ D61CTg4FSS,,
142,3/23/2021 7:30,1.37E+18,Polsek Mijen,KEGIATAN pemberlakuan  pembatasan KEGIATAN Masyarakat (PpkM) MIKRO DI wilayah HUKUM Polsek MIJEN. ,https: / / t. co/ M3c3m9RdiZ,jakbarata tengah,
143,3/23/2021 7:26,1.37E+18,DIKYASA POLRES Ngawi,"Dalam Rangka pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) ,  Satlantas polres Ngawi melaksanakan giat Sosialisi dan pembagian Masker tentang pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM)",https: / / t. co/ 7uhWMKieyJ,Ngawi,
144,3/23/2021 7:26,1.37E+18,DIKYASA POLRES Ngawi,"Dalam Rangka pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) ,  Satlantas polres Ngawi melaksanakan giat Sosialisi dan pembagian Masker tentang pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM)",https: / / t. co/ qoZk2wCuz,Ngawi,
150,3/23/2021 6:36,1.37E+18,ani  mar,"RT @SrianaDevi:  Jatim tiada lagi zona merah,  pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) mikro hingga 5 April 2021. ",https: / / t. co/ iM\xe2\x80\xa6,DKI Jakarta,
151,3/23/2021 6:35,1.37E+18,Sriana,"Jatim tiada lagi zona merah,  pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) mikro hingga 5 April 2021. ",https: / / t. co/ iMjEtw3spW,DKI Jakarta,
152,3/23/2021 6:29,1.37E+18,Kompas. com,Pemerintah Provinsi DKI Jakarta memperpanjang masa pemberlakukan  pembatasan kegiatan Masyarakat (PpkM) mikro hingga 5 April 2021. ,https: / / t. co/ HPXEzXNPL,DKI Jakarta,
153,3/23/2021 6:09,1.37E+18,Kodim0504Jakarta latan, rka Daryanto babinsa Kel Petogogan Ke baru melaksanakan giat PpkM ( pemberlakuan  pembatasan Kegiatan Masyarakat ) dalam rangka Mencegah penyebaran Virus Covid -  19 di wilayah Ke baru bersama unsur Tiga Pilar di Jln Cipku 1 Kel Petogogan Ke baru Jak l. ,https: / / t. co/ tMVAnZO9uv,Jakarta  latan ,
154,3/23/2021 6:08,1.37E+18,kodimone,babinsa Desa mario Koramil 1407- 14/ LIbureng  rma Hasan bersama Kades dan BhABINKANTIBMAS Aifda Usman SH  rta penerapan  pembatasan kegiatan Masyarakat (PpkM) di desa binaan. ,https: / / t. co/ 88ITT5FMv,,
155,3/23/2021 6:03,1.37E+18,Kodim0504Jakarta latan,Pelda Marwoto babinsa Kel .  nayan Koramil 05 Ke baru dalam rangka pemberlakuan  pembatasan Kegiatan  Masyarakat (PpkM) dengan menggelar Operasi Yustisi Protokol  Covid- 19 bersama 3 Pilar tingkat Kec.  Ke baru,https: / / t. co/ ee8EdHU3GM,Ke baru,
156,3/23/2021 6:02,1.37E+18,TEMPO. CO,Kepala Dinas kesehatan DKI Jakarta wibdyastuti mengatakan pemerintah provinsi memperpanjang pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) Mikro hingga 5 April 2021.   #TempoMetro, https: / / t. co/ wf6X1CT2WJ,DKI Jakarta,
157,3/23/2021 5:56,1.37E+18,Humas Polres Metro bekasi Kota," himbauan Prokes 5M,  bekasi masker, (PpkM) pemberlakuan  pembatasan Kegiatan Masyarakat.  Pemantauan  ntra ekonomi :  Alfamart,   Indomart,  Spu,   Atm ,   antisipasi 3C. 
Pemantauan oyek VIP  perum MK antisiapasi curas,  curat,  menyampaikan  himbauan kamtimas kepada petugas pamdal. ",https: / / t. co/ eiVJSySqfh,bekasi,
158,3/23/2021 5:54,1.37E+18,kodimone," rma Samsudin mengatakan,  PpkM mikro dilakukan dgan pendekatan  pembatasan kegiatan Masyarakata di level t4 tgl.  Hal in berdasarkan temuan bahwa masih ada peningkatan mobilitas Masyarakat di level permukiman  ,  pemerintah mengamil kebijakan PpkM  cara mikro diarea t4 tinggalî",https: / / t. co/ yzm6c3PosP,,
159,3/23/2021 5:52,1.37E+18,kodimone,"Babinsa Koramil 1407- 02/ Dua boccoe,   rma Samsudin bersama Babinkamtipmas  rta aparat pemerintah Desa Cabeng melaksanakan pemberlakuan pembatasan kegiatan Masyarakat (PpkM) mikro di desa Cabeng,  Kec Dua Boccoe,  Ka Bone,   suai kebijakan pemerintah PpkM berskala mikro",https: / / t. co/ JHUIQNQjXl,,
160,3/23/2021 5:16,1.37E+18,Polsek Rambutan,sambang dan menerima laporan Prolm solping apk Caniago warga lk. 1 kel. teluk karang dan  menghimbau untuk mengikuti PpkM (pemberlakuan  pembatasan kegiatan Masyarakat) dengan mematuhi protokol kesehatan,https: / / t. co/ z9OE7FdYi,Teing Tinggi,
161,3/23/2021 5:13,1.37E+18,Polsek  tu bekasi,"Polsek  tu Restro bekasi.  melaksanakan pembagian Masker.  himbauan Masyarakat agar Patuhi Prokes dimasa PpkM (pemberlakuan  pembatasan Kegiatan Masyarakat) dengan 5 M : 
1.  Mecuci tangan
2.  Memakai Masker
3.  Menjaga jarak
4.  Menghindari Kerumunan
5.  Mengurangi mobilitas & Interaksi. ",https: / / t. co/ OnfWjGGNAz,bekasi,
162,3/23/2021 5:12,1.37E+18,Polsek  tu bekasi,"Polsek  tu Restro bekasi.  melaksanakan pembagian Masker.  himbauan Masyarakat agar Patuhi Prokes dimasa PpkM (pemberlakuan  pembatasan Kegiatan Masyarakat) dengan 5 M : 
1.  Mecuci tangan
2.  Memakai Masker
3.  Menjaga jarak
4.  Menghindari Kerumunan
5.  Mengurangi mobilitas & Interaksi. ",https: / / t. co/ QDUCJETyPA,bekasi,
163,3/23/2021 5:12,1.37E+18,Polsek  tu bekasi,"Polsek  tu Restro bekasi.  melaksanakan pembagian Masker.  himbauan Masyarakat agar Patuhi Prokes dimasa PpkM (pemberlakuan  pembatasan Kegiatan Masyarakat) dengan 5 M : 
1.  Mecuci tangan
2.  Memakai Masker
3.  Menjaga jarak
4.  Menghindari Kerumunan
5.  Mengurangi mobilitas & Interaksi. ",https: / / t. co/ 3xmFH30f3A,bekasi,
164,3/23/2021 5:09,1.37E+18,Polsek Terentang kubu Raya,MARDIANA Kadus Kuala Jaya Desa Permata Kecamatan Terentang  Kabupaten kubu Raya.   memberi himbauan 5M  Dalam rangka Pemberlakukan  pembatasan Kegiatan Masyarakat (PpkM) berbasis Mikro . ,https: / / t. co/ arA2GJ7FiA,Ka Kau Raya,
165,3/23/2021 4:59,1.37E+18,Ponorogo Heat,"Surat edaran bupati Ponorogo,  nomor :  712/ 864/ 405. 01. 3/ 2021 tentang pemberlakuan  pembatasan Kegiatan Masyarakat berbasis Mikro (PpkM). ",https: / / t. co/ 5fkW2MPvml,Ponorogo,
166,3/23/2021 4:59,1.37E+18,Ponorogo Heat,"Surat edaran bupati Ponorogo,  nomor :  712/ 864/ 405. 01. 3/ 2021 tentang pemberlakuan  pembatasan Kegiatan Masyarakat berbasis Mikro (PpkM). ",https: / / t. co/ EX8vGftsSc,Ponorogo,
167,3/23/2021 4:58,1.37E+18,Ponorogo Heat,"Surat edaran bupati Ponorogo,  nomor :  712/ 864/ 405. 01. 3/ 2021 tentang pemberlakuan  pembatasan Kegiatan Masyarakat berbasis Mikro (PpkM). ",https: / / t. co/ Jp2pgXQ8HH,Ponorogo,
168,3/23/2021 4:55,1.37E+18,KaarGolkar,Legislator Partai Golkar @DbarulSiska mendukung keputusan pemerintah melakukan perpanjangan penerapan pemberlakuan  pembatasan Kegiatan Masyarakat berbasis Skala Mikro (PpkM Mikro) ,https: / / t. co/ cukrvCOA7i,DKI Jakarta,
169,3/23/2021 4:36,1.37E+18,PENDIM 0709/ KEUMEN,babinsa Sidomukti Koramil 19/ Kuwarasan  rda Suratno melaksanakan Komsos dengan anggota satgas Posko PpkM guna mengetahui perkemangan situasi wilayah desa binaan terkait pemberlakuan  pembatasan Kegiatan Masyarakat yang bertempat di balai Ds Sidomukti Kec.  Kuwarasan    Keumen. ,https: / / t. co/ h8a6vWMoK6,Ka Keumen,
170,3/23/2021 4:08,1.37E+18,Humas Polres Metro bekasi Kota,memberi  himbauan kepada para pelaku usaha berupa teguran dan pemerian Surat Edaran Satuan Tugas Penanganan Corona Virus No. 556/ 33/  t. Covid- 19 tentang pemberlakuan  pembatasan Kegiatan Masyarakat Dalam Upaya pengendalian penyebaran Virus Covid- 19. ,https: / / t. co/ Oy5lQjr9z,bekasi,
171,3/23/2021 3:54,1.37E+18,Polsek Jebres Surakarta,Tegakkan Disiplin 5 M Polsek Jebres Gelar Ops Yustisi.   Dalam rangka menegakkan pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) berbasiskan Mikro Polsek Jebres Menggelar Ops Yustisi   nin  tanggal 22 Maret 2021 pukul 21. 40 s. d 22. . 30 wib.  ,https: / / t. co/ QpAZ80gMpL,Surakarta,
172,3/23/2021 3:42,1.37E+18,Kodim bantaeng,"babinsa Koramil 1410- 01/ issappu Kodim 1410/ bantaeng  rma Muh.  Hbarun melaksanakan pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) Mikro covid- 19,  Edukasi terhadap warga binaan,  di Kel.  onto Rita,  Kec.  issappu,     bantaeng  cara Persuasif  rta Humanis.   lasa,  23/ 03/ 21. ",https: / / t. co/ JWrDvCqnr,Banteng,
173,3/23/2021 3:36,1.37E+18,Humas Polres Metro bekasi Kota,"GIAT PATROLI KOTA 9104,   himbauan,  PENEGAKAN DISIPLIN PROKES DAN penerapan pemberlakuan  pembatasan KEGIATAN KEGIATAN Masyarakat  RTA ANTISIPASI GANGGUAN KAMTIMAS. ",https: / / t. co/ ygTPuYSUK,bekasi,
174,3/23/2021 2:58,1.37E+18,Polsek Ukui,Giat rutin Polsek ukui melaksanakan PpkM ( pemberlakuan  pembatasan Kegiatan Masyarakat berbasis skala Mikro) di pos pantau covid- 19 kelurahan ukui. ,https: / / t. co/ KcMjtKEfGR,,
175,3/23/2021 2:52,1.37E+18,Humas Polsek PeRabungan,Operasi Yustisi Polsek PeRabungan dalam rangka peningkatan disiplin dan penegakan hukum Protokol kesehatan  rta pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) terkait pencegahan penyebaran Virus Covid- 19 Corona. ,https: / / t. co/ 1HRV7PCrM,PeRabungan,
176,3/23/2021 2:41,1.37E+18,Media Indonesia,"Kasus covid- 19 belum reda,  Pemerintah Provinsi Kalimantan  latan mppemberlakuan  pembatasan  Kegiatan Masyarakat (PpkM) skala Mikro di wilayah ter ut. ",https: / / t. co/ 0INremQPg,Kalimantan  latan,
177,3/23/2021 2:19,1.37E+18,Kodim bantaeng,"babinsa Koramil 1410- 02/ Eremberasa Kodim 1410/ bantaeng  rma Hbaruddin melaksanakan pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) Mikro covid- 19,  Edukasi terhadap warga binaan,  di Kel.  Tappanjeng,  Kabupaten bantaeng  cara Persuasif  rta Humanis.   lasa,  23/ 03/ 21. ",https: / / t. co/ NhOo6L7p,bantaeng,
178,3/23/2021 2:11,1.37E+18,Kodim bantaeng,"babinsa Koramil 1410- 02/ Eremberasa Kodim 1410/ bantaeng  rma Hbaruddin melaksanakan pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) Mikro covid- 19,  Edukasi terhadap warga binaan,  di Kel.  Tappanjeng,  Kabupaten bantaeng  cara Persuasif  rta Humanis.   lasa,  23/ 03/ 21. ",https: / / t. co/ LkvzfCVvZ,bantaeng,
179,3/23/2021 0:53,1.37E+18,Polsek Jatikalen,Operasi YUSTISI Polsek JATIKALEN pemberlakuan  pembatasan KEGIATAN Masyarakat (PpkM) MIKRO KEPADA WARGA ,https: / / t. co/ Qu8oekh8p9,,
180,3/23/2021 0:52,1.37E+18,Radio Elshinta,Update  baran Daerah di Indonesia yang menerapkan Pemberlakukan  pembatasan Kegiatan Masyarakat (PpkM) mulai tanggal 23 Maret -   5 April 2021. ,https: / / t. co/ NJD4Rv05r3,,
181,3/23/2021 0:46,1.37E+18,Radio Sonora Jakarta,07. 45 #eritaSONORA -  pemberlakuan  pembatasan Kegiatan Masyarakat skala mikro kembali diperpanjang dan berlaku mulai 23 Maret 2021. berikut aturan di 15 provinsi.  ,https: / / t. co/ 6oiF355iPG,Jakarta,
182,3/23/2021 0:45,1.37E+18,Kompas. com,pemberlakuan  pembatasan Kegiatan Masyarakat skala mikro kembali diperpanjang dan berlaku mulai 23 Maret 2021. berikut aturan di 15 provinsi. , https: / / t. co/ fgKF9oS2yD,,
183,3/22/2021 23:32,1.37E+18,Polres Pekalongan Kota,"#AyoDukungPpkM Disiplin Cegah Covid dengan tetap terapkan 5M Memakai masker,  Mencuci tangan,  Menjaga Jarak,  Menghindari Kerumunan dan Mengurangi mobilitas pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) Mikro",https: / / t. co/ 0l4p7s9DYn,Pekalongan,
184,3/22/2021 23:31,1.37E+18,Polres Pekalongan Kota,"#AyoDukungPpkM Disiplin Cegah Covid dengan tetap terapkan 5M Memakai masker,  Mencuci tangan,  Menjaga Jarak,  Menghindari Kerumunan dan Mengurangi mobilitas pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) Mikro",https: / / t. co/ x9u6koa6Km,Pekalongan,
185,3/22/2021 23:25,1.37E+18,Humas Polsek PeRabungan,Operasi Yustisi Polsek PeRabungan dalam rangka peningkatan disiplin dan penegakan hukum Protokol kesehatan  rta pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) terkait pencegahan penyebaran Virus Covid- 19 Corona. ,https: / / t. co/ 6dwNMdWFTX,PeRabungan,
186,3/22/2021 23:24,1.37E+18,kodimone,babinsa Desa areo Koramil 1407- 11/ areo  rtu Mustafah bersama Kades dan idan Desa  rta Perangkat Desa di Desa gencar melaksanakan Sosialisasi protokol kesehatan dan penerapan  pembatasan kegiatan Masyarakat (PpkM) berbasis mikro di desa binaan masing- masing. ,https: / / t. co/ 8QOjsJi7r,,
187,3/22/2021 23:15,1.37E+18,Humas Polsek PeRabungan,Operasi Yustisi Polsek PeRabungan dalam rangka peningkatan disiplin dan penegakan hukum Protokol kesehatan  rta pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) terkait pencegahan penyebaran Virus Covid- 19 Corona. ,https: / / t. co/ XpG1DsyOp,PeRabungan ,
188,3/22/2021 18:30,1.37E+18,DIKYASA POLRES Ngawi,Satlantas polres Ngawi melaksanakan giat  himbauan Prokes Covid- 19 bupati Ngawi  rta Sosialisasi tentang pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) Mikro,https: / / t. co/ fLfflFuiaD,Ngawi,
189,3/22/2021 18:30,1.37E+18,DIKYASA POLRES Ngawi,Satlantas polres Ngawi melaksanakan giat  himbauan Prokes Covid- 19 bupati Ngawi  rta Sosialisasi tentang pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) Mikro,https: / / t. co/ 8VYGtW1Qd,Ngawi,
193,3/22/2021 15:49,1.37E+18,Jejak Lomok,Catat!  pembatasan Kegiatan Masyarakat berlaku Mulai esok,https: / / t. co/ xSNKI4FTH,,
194,3/22/2021 14:50,1.37E+18,HumasPolsekMandau,Kegiatan Posko bersama pemberlakuan  pembatasan Kegiatan Masyarakat (PpkM) berskla Mikro personil Polsek Mandau di Jln Utama Kel.  Talang Mandi pada hari  nin 22 Maret 2021. , https: / / t. co/ oWP8lY DT,Mandau,
